ASIANPAINT,AXISBANK,BAJAJ-AUTO,BAJFINANCE,BAJAJFINSV,BHARTIARTL,BPCL,BRITANNIA,CIPLA,COALINDIA,DRREDDY,EICHERMOT,GRASIM,HCLTECH,HDFC,HDFCBANK,HEROMOTOCO,HINDALCO,HINDUNILVR,ICICIBANK,INDUSINDBK,INFY,IOC,ITC,JSWSTEEL,KOTAKBANK,LT,MM,MARUTI,NESTLEIND,NTPC,ONGC,POWERGRID,RELIANCE,SBIN,SHREECEM,SUNPHARMA,TATAMOTORS,TATASTEEL,TCS,TECHM,TITAN,ULTRACEMCO,UPL,WIPRO
425.0,76.05,1454.75,75.5,469.95,360.6,286.35,555.15,862.15,386.35,1049.7,166.85,594.1,170.05,469.35,272.5,274.45,891.8,175.7,158.8,45.2,3462.75,518.6,770.7,338.0,193.05,3842.4,207.2,962.55,4911.25,165.8,555.7,99.25,360.95,432.5,200.1,443.55,248.05,239.75,885.4,774.2,80.35,804.1,331.95,927.25
437.85,75.75,1467.75,75.9,453.55,358.8,287.45,559.65,856.35,387.9,1063.6,169.95,612.8,162.2,459.8,267.3,267.7,896.35,177.65,155.65,47.15,3416.65,333.0,762.8,300.7,202.2,3774.2,202.55,941.7,4832.5,162.9,546.95,101.0,358.6,430.9,200.35,437.85,254.4,242.85,872.9,775.25,77.1,810.6,335.05,912.8
459.1,74.45,1561.35,74.3,449.6,351.05,286.7,562.15,849.1,391.5,1063.25,160.85,608.25,166.25,479.8,277.9,269.25,921.95,181.9,157.5,45.2,3489.85,327.0,770.6,285.15,215.45,3707.45,209.8,912.0,4866.15,162.15,548.5,101.5,361.25,430.2,211.85,443.3,259.3,258.35,904.1,743.75,79.25,805.85,337.5,912.35
453.6,74.25,1574.55,75.15,452.0,334.95,289.65,559.9,840.4,397.85,1056.65,165.05,618.1,173.3,510.55,281.3,266.45,916.95,188.05,157.4,46.35,3492.15,323.9,768.35,310.0,222.95,3646.85,207.85,890.9,4872.25,155.6,541.4,101.45,369.1,426.05,212.85,436.45,256.55,251.05,887.35,736.35,76.8,800.65,334.85,924.8
439.1,74.05,1580.65,76.5,455.7,339.2,293.2,560.6,845.35,388.3,1069.0,173.9,630.35,187.35,510.9,284.65,265.2,925.65,193.15,156.65,47.2,3677.05,326.6,763.8,294.15,231.9,3721.9,209.95,857.05,4883.15,156.75,542.8,101.35,368.9,437.35,218.85,443.8,258.3,243.3,876.25,734.2,77.55,794.25,330.25,951.65
435.85,76.25,1587.85,79.05,457.65,349.75,299.85,561.1,856.2,380.85,1098.2,170.5,626.75,185.05,481.4,287.85,269.05,924.85,189.55,178.35,46.6,3714.45,330.3,784.55,293.0,245.25,3812.0,211.25,892.25,4876.0,155.2,556.25,101.5,371.1,436.75,217.4,452.9,261.1,246.75,899.55,713.0,76.6,813.55,327.6,981.45
293.95,75.9,1539.75,81.65,436.35,344.85,312.3,557.2,896.6,384.95,1099.95,170.15,620.05,189.55,468.3,289.0,278.8,924.5,186.6,179.9,46.25,3641.75,352.75,808.3,274.7,240.65,3856.3,208.05,914.05,4702.75,150.8,567.15,101.2,381.7,434.35,223.9,476.85,262.25,252.6,908.0,731.85,80.3,802.35,338.6,973.1
295.35,71.55,1550.2,83.75,449.2,344.1,300.05,549.8,889.2,384.45,1087.1,170.05,600.9,198.55,472.9,281.0,275.0,901.6,180.9,174.05,46.8,3560.85,345.45,773.85,254.55,256.0,3783.05,193.9,892.75,4620.95,151.9,554.9,102.55,378.6,422.8,224.35,472.05,257.9,240.95,974.15,708.55,74.8,797.85,345.05,949.7
304.45,72.85,1601.3,97.1,458.95,346.75,309.35,558.7,907.9,393.55,1105.4,163.65,623.3,195.0,465.45,279.15,291.05,912.95,188.5,181.95,45.75,3717.25,365.05,793.35,241.7,259.9,3634.25,202.65,898.15,4675.7,153.15,578.65,103.7,390.65,436.95,221.1,483.15,270.35,255.7,971.9,734.0,79.6,789.35,356.85,976.35
304.35,75.15,1610.8,99.35,455.9,348.85,314.1,556.65,900.75,396.1,1123.2,152.1,622.8,209.35,479.45,283.25,295.95,915.8,190.5,183.3,46.45,3855.85,367.75,809.5,238.4,266.8,3528.25,205.0,880.0,4896.7,158.9,609.2,101.8,393.8,455.25,220.15,479.4,274.9,253.7,1000.9,730.85,80.15,787.15,358.85,1020.1
304.95,76.1,1607.45,97.6,494.25,346.9,325.65,556.7,916.95,394.15,1094.3,148.65,607.3,212.0,483.9,280.85,293.3,906.45,187.0,183.7,47.75,3898.8,364.2,817.0,221.4,272.45,3317.45,196.3,863.5,4967.15,152.55,604.95,102.0,393.7,444.55,233.45,492.2,273.9,245.75,993.4,713.95,78.6,785.1,352.55,1069.9
307.5,73.65,1611.85,98.0,488.45,349.25,333.4,560.3,1008.55,396.75,1151.85,145.5,619.95,223.5,482.6,275.7,294.3,912.2,185.6,179.7,46.85,3925.85,382.95,832.25,204.9,263.65,3267.3,200.95,878.3,4922.65,153.9,616.05,102.7,400.7,440.7,251.6,504.95,281.05,253.35,887.2,719.0,77.55,770.05,358.25,1068.85
302.5,74.85,1640.7,97.35,493.4,346.55,328.15,569.15,1035.45,377.4,1145.6,148.65,638.1,216.1,503.25,278.45,292.55,940.15,189.4,184.35,49.8,3869.15,398.0,855.5,188.55,260.6,3277.45,199.85,887.05,4981.15,155.6,652.25,101.95,410.2,438.1,252.35,506.2,280.15,253.95,889.15,713.4,77.85,827.1,372.2,1107.5
300.05,74.6,1636.85,95.2,504.45,337.25,335.2,558.9,1025.45,365.7,1135.3,150.2,637.3,213.25,479.95,281.95,290.35,928.15,192.5,187.6,48.3,3891.85,387.95,849.9,189.05,249.35,3501.35,196.45,841.7,4998.1,161.3,653.25,101.35,418.6,441.85,248.55,496.2,286.7,252.9,890.75,678.7,82.4,819.0,379.15,1135.15
300.3,75.4,1649.45,95.2,514.05,341.6,331.0,559.05,994.45,369.9,1104.15,150.75,615.25,211.2,485.25,280.35,282.8,911.55,186.25,183.65,48.8,3813.6,382.05,833.25,193.65,253.05,3538.15,193.5,840.9,5008.35,168.45,635.25,102.3,407.95,433.25,243.85,476.3,277.45,252.95,889.3,661.85,78.85,793.0,391.45,1111.15
304.75,73.85,1701.7,93.75,507.15,349.9,332.7,558.6,988.1,362.7,1134.85,155.1,613.95,198.8,496.5,280.35,285.65,881.95,187.2,181.6,49.25,4209.65,377.7,810.1,188.15,250.05,3508.8,187.7,833.1,5010.75,166.95,647.5,102.25,409.3,429.45,244.65,496.15,274.25,257.5,881.7,653.0,78.2,782.75,391.65,1187.3
301.0,72.6,1736.05,96.8,508.6,349.55,333.4,559.8,978.6,358.25,1132.2,152.35,617.05,162.75,499.65,279.7,287.4,901.3,194.0,182.9,49.15,4197.75,384.2,836.3,181.05,245.55,3554.15,200.6,772.9,5054.1,162.0,653.15,103.65,419.85,434.85,250.75,501.05,283.4,267.2,910.55,663.75,79.75,777.55,380.3,1246.05
304.8,72.25,1748.15,94.2,513.1,342.8,333.3,565.45,999.3,364.45,1152.8,151.9,631.8,163.35,501.75,278.35,284.6,897.05,194.95,182.05,49.0,4252.3,376.05,851.2,175.25,250.9,3462.6,205.95,791.75,4986.25,167.0,674.7,108.35,435.6,442.8,249.1,515.95,290.1,266.0,921.0,640.5,79.15,781.05,361.5,1267.95
305.95,70.9,1732.35,93.2,526.15,328.65,331.25,564.75,1001.7,365.3,1169.0,152.55,632.3,166.7,499.25,280.1,283.6,910.65,190.65,181.3,52.0,4478.2,380.3,826.75,183.65,251.85,3451.7,202.25,774.85,4958.35,162.4,675.6,109.1,436.3,438.25,245.35,519.55,282.85,257.9,943.75,634.55,77.55,762.95,373.85,1288.2
305.7,71.1,1747.7,98.8,529.85,319.6,343.5,563.95,1017.8,376.7,1189.65,152.8,637.8,161.05,507.85,277.1,291.2,907.85,193.45,182.95,51.25,4303.3,399.0,840.55,219.25,261.65,3428.55,214.6,792.35,4852.8,162.35,688.8,110.1,434.65,447.55,247.2,505.15,287.25,259.8,927.45,620.55,77.6,757.4,380.45,1266.45
310.25,70.05,1811.6,98.15,544.05,322.7,358.85,566.4,1045.3,375.6,1192.75,147.15,635.05,165.25,492.75,278.5,287.4,906.3,188.95,185.25,52.85,4224.55,408.9,819.8,213.0,267.6,3484.1,217.65,787.2,4981.05,165.3,678.75,109.5,428.7,451.65,243.65,511.8,285.5,259.1,937.05,644.0,77.75,757.65,397.3,1223.2
313.3,70.0,1804.35,96.05,580.55,312.75,347.1,560.6,1031.4,378.45,1150.55,147.95,616.5,161.1,480.8,279.35,284.25,886.7,184.75,184.15,54.25,4161.85,401.1,804.55,221.6,269.5,3525.85,211.25,797.1,5018.95,173.8,657.45,110.25,419.15,441.85,248.75,500.1,279.7,251.95,966.75,636.2,78.9,758.15,396.0,1190.45
307.45,66.55,1809.25,96.95,578.9,314.7,330.55,556.2,1007.6,387.55,1146.6,148.2,609.5,158.5,483.8,275.65,278.6,871.4,183.95,183.1,55.8,4039.15,380.05,793.05,241.2,265.65,3641.5,209.65,801.55,5029.3,181.5,595.9,110.45,404.55,425.0,242.8,493.05,269.6,248.2,947.0,638.15,75.95,742.45,392.7,1108.85
308.95,66.2,1803.5,96.0,585.0,331.1,323.2,562.45,1016.75,384.8,1138.8,146.3,615.2,164.75,493.15,277.45,285.3,896.9,187.35,183.25,55.45,4209.0,383.65,797.05,239.9,261.55,3641.55,222.95,791.75,5024.7,184.95,612.75,109.6,410.15,437.6,244.5,508.4,281.45,262.9,917.0,669.2,74.9,717.85,377.35,1194.85
307.45,69.1,1785.8,95.25,579.7,323.75,317.1,546.35,1002.65,385.25,1143.2,150.15,595.85,160.9,477.8,273.45,280.55,881.45,184.95,187.4,55.05,4328.15,363.3,783.55,226.65,262.6,3521.25,215.7,796.15,4943.0,190.45,571.8,109.05,406.9,426.45,249.85,489.25,279.8,261.8,926.9,714.7,75.85,691.6,361.4,1191.75
303.65,66.1,1762.9,96.4,579.45,329.55,316.45,549.95,980.75,377.0,1111.2,149.85,572.45,169.05,473.95,265.05,270.95,848.6,178.4,184.15,58.65,4241.15,343.15,774.25,240.95,273.75,3342.65,202.8,780.1,4936.8,185.55,543.35,109.95,395.35,404.5,251.3,460.8,267.1,250.3,905.05,705.3,72.75,664.0,365.05,1131.6
302.0,65.1,1706.1,97.65,582.95,336.75,318.65,563.25,970.75,364.35,1094.55,150.1,590.25,170.4,481.25,271.75,281.0,865.5,180.8,186.75,59.7,4319.85,336.35,794.9,242.9,275.7,3221.65,212.45,788.85,4941.5,187.7,541.25,109.2,404.05,408.4,256.2,489.8,273.0,255.15,971.15,707.45,71.15,665.2,369.1,1150.2
305.9,65.15,1766.5,95.1,641.85,310.55,315.5,545.6,950.8,367.3,1054.9,155.95,588.85,172.55,479.25,264.65,280.4,849.2,174.3,186.45,59.3,4372.9,336.25,780.25,226.6,280.3,3201.1,213.4,789.65,5034.4,184.75,524.0,108.0,403.05,399.9,255.8,460.4,272.1,246.75,984.75,701.25,70.4,665.9,367.2,1129.65
304.6,65.65,1801.6,93.4,637.2,328.35,322.25,561.7,970.3,367.7,1047.55,159.95,602.95,177.4,480.75,266.85,286.95,864.25,180.55,192.3,57.65,4315.7,352.5,790.0,228.25,290.55,2985.9,220.8,791.65,5098.1,178.5,554.85,108.2,412.55,415.5,248.55,462.45,289.65,255.5,981.05,701.45,69.9,701.1,359.4,1141.5
304.85,68.05,1774.2,94.9,633.75,322.7,334.9,564.7,980.8,359.0,1059.3,159.95,627.65,178.05,505.5,274.15,298.35,896.7,184.9,196.0,56.85,4509.05,370.9,820.3,226.6,287.2,2728.2,227.0,831.3,5219.55,170.9,570.85,110.2,429.0,423.7,249.25,453.1,295.9,260.1,956.1,715.35,71.0,692.95,365.65,1197.0
302.35,68.0,1749.95,95.6,630.05,324.65,346.4,550.45,998.1,359.45,1048.95,161.0,619.05,185.5,493.2,267.85,286.4,877.8,179.45,190.9,60.0,4507.5,365.1,811.55,225.4,284.1,2916.95,226.25,840.65,5190.5,170.35,576.2,109.1,418.2,417.0,248.9,459.6,291.65,261.05,965.1,727.5,75.4,699.4,381.85,1179.35
305.35,69.85,1737.35,97.65,626.85,329.15,347.45,553.8,1029.45,361.1,1066.9,178.5,639.75,182.25,500.4,271.45,294.45,902.85,182.2,204.15,60.6,4551.55,362.25,820.7,225.8,286.5,2942.6,230.8,821.7,5157.05,176.8,574.15,110.25,426.3,432.2,251.9,466.75,301.9,265.75,961.15,739.4,77.1,694.4,367.4,1245.6
301.8,71.75,1701.9,94.45,609.4,337.75,370.6,560.2,1015.4,359.9,1044.4,169.05,660.4,184.7,493.7,269.75,295.75,912.3,179.75,202.9,61.65,4474.45,382.85,813.85,220.65,287.05,2808.55,236.95,796.65,5082.1,174.75,606.95,109.35,434.3,442.5,256.2,469.15,305.8,269.1,932.4,733.05,76.35,681.45,372.7,1243.55
303.6,71.75,1703.95,90.2,603.9,339.8,367.45,551.75,1029.85,363.0,1057.9,162.7,666.3,188.1,498.7,275.0,308.65,920.05,183.75,204.5,60.25,4528.05,378.45,800.9,211.4,297.5,2907.35,237.1,812.45,5070.4,182.8,611.2,109.85,443.8,450.95,267.45,492.05,307.45,271.35,955.45,726.95,77.7,665.7,367.05,1255.75
303.7,73.3,1733.2,92.4,609.8,343.4,361.2,550.2,1033.45,355.65,1072.1,169.2,659.9,194.75,510.0,283.25,310.35,948.1,184.35,204.4,56.85,4573.9,383.8,810.5,218.65,289.0,2707.95,240.65,820.2,5013.65,180.6,605.4,109.15,435.7,446.0,276.15,491.35,313.35,270.35,968.9,743.95,81.25,637.6,343.35,1247.55
304.8,74.8,1752.85,93.1,614.75,343.95,365.0,556.2,1045.75,357.4,1109.15,169.95,663.1,194.0,522.0,294.45,324.1,977.35,190.9,210.0,57.6,4559.85,385.55,809.75,222.95,280.95,2765.3,250.4,749.25,5057.4,183.6,608.2,108.0,448.55,455.4,278.8,517.3,318.55,281.1,1009.45,735.8,83.7,636.5,351.9,1216.75
300.6,78.25,1787.75,92.75,630.95,352.35,382.05,552.15,1043.4,364.6,1108.8,168.9,680.1,203.25,550.9,313.8,330.45,986.4,191.55,212.85,61.7,4569.25,399.8,838.95,229.15,284.1,2841.0,273.15,756.45,5115.15,184.95,631.25,109.55,457.5,464.9,289.75,511.75,341.2,291.5,994.65,731.3,96.65,655.05,369.0,1237.85
303.25,76.35,1782.95,91.65,622.15,356.65,366.85,569.0,1043.55,353.05,1105.9,160.5,680.75,202.3,549.8,309.45,325.05,964.75,189.95,226.65,61.75,4473.8,388.95,838.3,238.35,285.5,2937.05,272.15,745.95,5054.75,185.8,625.3,108.5,451.8,456.75,288.2,510.75,347.05,304.1,1039.15,717.05,92.35,641.75,363.4,1232.05
304.65,76.65,1764.85,90.55,617.35,360.15,362.75,566.45,1055.45,356.45,1141.25,157.95,684.0,195.85,528.85,310.25,324.05,1013.1,186.25,223.0,58.95,4389.35,385.8,843.25,236.85,272.6,3056.85,278.65,755.9,5093.3,185.15,625.4,109.0,455.25,472.6,275.3,522.7,348.85,303.8,983.85,750.65,93.35,649.55,358.4,1212.35
303.4,78.15,1736.1,89.65,613.1,360.85,361.1,558.7,1061.35,363.7,1191.75,157.95,724.95,205.55,535.65,314.3,324.7,1059.1,188.75,227.25,55.35,4447.1,384.35,878.75,245.4,263.1,3055.75,287.6,789.45,5288.25,186.4,629.35,107.15,455.15,480.7,262.6,526.2,356.45,311.25,975.15,739.4,93.6,639.9,367.2,1244.05
304.5,81.65,1721.65,90.6,601.6,359.75,351.75,557.6,1063.5,369.25,1179.95,153.35,710.55,202.25,540.0,305.4,322.45,1087.9,189.05,223.5,61.15,4629.55,369.9,889.15,252.35,272.4,2959.95,290.75,786.15,5468.4,181.5,615.1,105.55,470.9,480.2,279.0,512.6,372.0,318.9,956.75,738.65,92.35,643.85,370.45,1347.15
312.3,84.6,1710.75,86.65,610.15,352.8,361.05,565.4,1046.75,366.65,1168.25,155.0,719.25,198.2,530.9,308.65,333.55,1079.15,189.25,228.05,61.3,4747.8,375.95,903.95,238.55,267.65,3150.75,294.0,781.95,5529.55,180.35,638.4,105.1,481.05,492.25,285.3,508.05,386.55,340.8,981.85,744.0,96.2,625.65,369.45,1371.8
308.75,82.55,1688.8,86.9,612.1,352.9,345.15,557.05,1089.55,364.2,1264.2,153.15,720.0,197.8,529.15,309.75,335.05,1080.95,187.45,227.1,62.25,4722.15,369.95,876.95,224.1,268.65,3035.95,285.5,758.95,5510.5,181.75,621.2,107.45,468.25,475.35,278.95,493.15,368.25,326.8,966.2,737.85,92.3,620.75,358.55,1334.45
305.3,83.05,1734.0,84.2,601.2,353.0,339.55,555.15,1117.9,357.05,1256.65,152.85,725.5,197.15,531.9,310.9,338.85,1092.2,189.85,224.4,61.3,4735.45,362.2,883.25,215.6,269.5,2897.45,291.35,771.95,5604.65,183.9,623.4,107.95,478.65,486.3,285.05,501.05,379.5,343.1,914.1,734.2,93.6,640.5,361.5,1333.55
302.45,85.3,1688.6,80.95,609.3,357.95,329.8,560.8,1202.05,358.65,1235.7,153.15,758.4,202.15,553.25,313.75,331.05,1104.55,191.25,225.25,59.15,4630.65,356.2,896.15,210.75,268.25,2869.5,300.05,778.0,5619.2,173.5,619.65,104.65,488.55,498.95,278.9,521.8,385.0,360.2,879.0,736.3,93.75,621.45,359.95,1379.4
304.7,83.9,1709.35,81.6,598.85,363.9,341.45,558.45,1176.9,356.6,1215.3,157.7,785.0,201.35,550.7,316.5,329.7,1094.6,195.25,220.95,58.0,4735.15,359.85,885.8,219.0,268.5,2845.55,308.85,762.1,5562.4,170.55,627.55,104.5,489.55,496.55,278.3,537.0,384.15,355.8,890.35,732.6,98.8,613.1,346.95,1419.4
297.0,80.55,1661.9,84.8,598.5,373.2,320.1,572.5,1173.5,358.55,1186.55,158.6,753.9,192.5,534.9,314.9,329.25,1121.85,194.9,217.55,57.95,4622.85,341.55,876.25,210.2,261.05,2686.0,306.55,764.25,5533.2,171.0,611.7,102.3,481.8,489.3,277.35,528.45,365.7,345.1,888.25,753.65,115.65,641.0,354.15,1372.15
290.75,78.1,1662.0,84.1,607.0,372.0,326.05,559.05,1166.25,356.1,1130.1,158.4,749.7,192.25,528.0,311.1,322.1,1089.55,188.75,212.0,57.9,4551.9,349.9,872.6,211.8,260.55,2719.0,295.45,771.9,5576.0,172.1,597.4,102.45,468.2,487.15,270.3,521.5,362.05,334.0,909.6,761.5,107.2,640.15,340.45,1318.25
289.75,74.95,1637.8,82.5,605.85,367.45,320.9,562.05,1152.4,365.25,1141.9,159.2,729.4,195.75,511.0,300.9,315.55,1087.7,185.9,216.85,58.05,4512.75,341.9,875.95,210.15,269.25,2584.15,290.0,778.6,5592.25,171.3,578.8,101.9,468.9,489.85,276.65,508.2,368.1,340.85,910.8,756.4,109.25,638.15,331.95,1268.6
284.8,74.4,1652.7,79.95,611.5,356.95,319.3,565.8,1136.0,363.4,1102.55,168.4,699.5,205.65,517.85,299.75,310.2,1015.75,182.65,218.45,58.75,4418.1,333.15,848.15,205.65,278.25,2636.75,285.15,766.9,5597.35,169.7,576.65,103.55,458.8,486.7,276.7,509.05,361.1,337.8,921.3,762.45,108.85,618.9,335.55,1232.15
289.45,75.2,1678.8,76.55,635.95,360.95,324.5,561.2,1136.6,376.1,1126.75,178.6,734.85,216.95,527.95,307.9,317.9,1023.5,187.3,224.15,58.2,4554.45,341.2,857.9,201.15,288.3,2688.0,304.65,796.0,5596.95,174.9,583.1,103.0,470.65,491.9,278.7,505.0,375.95,341.35,900.9,776.7,111.05,630.45,312.95,1284.8
290.05,77.55,1655.2,78.3,664.7,357.85,332.15,559.1,1144.65,379.05,1135.6,180.3,756.55,235.25,521.9,306.45,324.35,1042.95,187.9,226.4,58.35,4575.65,348.65,872.25,195.8,294.0,2777.05,312.55,791.0,5716.0,173.2,602.15,103.6,475.4,498.35,278.9,509.05,383.3,345.5,888.0,774.75,113.35,632.25,317.45,1283.4
283.4,74.4,1647.4,78.6,705.05,347.55,327.85,556.65,1149.8,370.3,1135.8,177.15,750.95,238.55,536.1,301.0,318.1,1003.6,180.55,230.8,58.0,4446.6,348.6,865.3,186.65,297.95,2806.6,310.7,797.5,5757.4,177.15,590.45,103.6,459.0,482.2,280.7,505.3,366.4,329.55,863.85,764.95,108.4,627.8,334.15,1229.9
282.8,75.65,1633.45,78.55,709.3,341.35,317.05,554.0,1157.4,374.7,1133.15,174.55,752.9,253.95,543.5,311.9,303.15,1032.55,175.15,227.65,58.1,4467.1,340.05,868.6,193.9,304.95,2803.3,305.3,795.9,5732.85,174.1,586.25,103.15,464.3,477.3,302.35,523.7,362.55,327.85,858.45,764.45,104.5,592.55,352.25,1252.75
283.3,74.3,1650.75,79.95,711.95,345.95,320.35,555.05,1173.2,380.65,1165.15,169.65,786.8,252.45,538.2,316.7,303.9,1044.0,176.75,227.15,58.55,4570.3,334.25,863.0,204.65,308.0,2773.55,321.05,806.1,5607.4,173.5,578.05,102.65,472.4,485.65,302.75,519.0,364.8,330.45,844.4,767.9,107.2,574.65,343.2,1258.65
283.15,74.0,1647.55,78.25,692.7,351.55,330.4,568.15,1230.9,373.65,1183.55,169.2,803.05,245.55,527.6,317.6,323.6,1052.8,175.0,229.6,57.8,4616.6,327.75,860.4,207.5,313.0,2849.9,323.85,814.35,5735.75,181.55,572.85,101.05,477.05,484.1,300.4,520.6,364.35,348.1,876.8,770.9,111.05,561.85,342.4,1252.15
274.4,74.75,1633.75,79.0,687.6,355.5,343.6,568.9,1299.35,360.75,1195.35,169.65,854.65,240.25,520.0,316.05,353.1,1098.45,174.35,247.0,59.1,4738.7,348.0,866.75,211.1,319.2,2922.25,340.85,807.45,5763.15,179.5,596.05,103.2,486.45,484.15,307.55,536.6,374.5,357.85,881.35,761.85,118.7,570.6,341.9,1342.25
282.2,73.5,1637.85,78.1,673.9,350.8,348.35,567.0,1241.3,357.7,1311.95,170.0,882.2,241.15,525.5,319.5,370.1,1187.55,182.2,259.65,60.4,4979.25,344.5,886.6,196.75,318.4,2904.4,353.15,804.95,5615.15,178.1,609.45,101.2,498.1,475.9,324.3,548.0,390.8,377.95,865.5,758.25,119.8,590.8,335.95,1425.65
286.75,74.5,1639.45,78.0,665.15,353.35,351.7,560.65,1206.55,351.85,1418.4,169.1,925.55,251.8,525.5,309.85,368.7,1242.1,185.75,258.0,58.25,5026.45,355.35,900.2,189.7,330.0,2936.85,349.4,800.75,5661.35,173.25,625.7,102.05,491.5,485.3,327.8,561.15,381.45,371.7,858.2,754.4,116.5,568.9,329.8,1454.2
294.45,73.65,1649.5,78.45,672.7,349.95,354.75,556.95,1180.75,344.45,1377.65,169.2,905.7,232.15,531.8,309.4,366.4,1219.6,182.55,244.8,58.35,4993.55,368.1,888.8,199.3,330.25,2981.85,346.55,802.3,5599.35,173.95,638.9,99.7,488.6,479.05,325.9,603.4,383.15,368.4,847.7,749.7,114.65,545.45,325.35,1419.9
309.2,72.9,1672.35,77.9,708.1,348.15,350.2,553.35,1181.25,339.35,1301.9,166.8,892.0,230.85,519.95,307.85,372.85,1189.75,182.95,240.45,57.4,5075.4,376.3,877.15,195.35,321.8,2948.5,341.85,794.9,5643.0,170.4,639.7,97.45,492.85,477.8,320.6,578.6,378.75,375.1,876.5,746.7,114.7,522.2,320.4,1449.65
306.8,72.3,1716.05,78.45,700.35,350.1,359.75,560.0,1155.15,344.9,1279.9,161.9,891.25,232.3,520.3,305.25,361.95,1182.2,180.85,243.0,57.8,4982.2,379.95,863.8,210.35,313.35,3008.75,333.5,795.5,5674.45,170.4,640.3,99.95,482.15,478.3,313.4,582.15,372.55,366.7,856.65,737.55,112.05,538.45,337.1,1429.35
304.25,72.05,1729.7,77.95,703.6,359.35,355.9,560.0,1153.75,345.8,1288.05,159.85,912.85,237.6,522.35,308.9,370.25,1223.05,182.85,240.5,56.65,4936.35,394.3,862.2,224.5,305.1,3003.25,335.25,803.7,5603.9,169.1,658.9,100.2,482.95,477.3,317.25,600.25,371.55,369.2,844.5,710.45,115.65,531.5,334.8,1420.45
304.4,72.0,1708.7,77.65,702.25,357.3,366.15,556.5,1161.0,343.0,1319.5,163.95,943.65,233.5,512.7,306.55,369.6,1229.3,182.3,248.25,55.0,4923.3,395.0,865.35,224.4,303.25,3135.05,336.4,806.55,5548.2,174.05,664.45,99.35,480.65,477.45,313.2,591.05,368.5,365.65,852.25,716.65,113.8,537.6,334.1,1437.6
305.35,74.65,1675.7,76.35,699.35,356.55,358.75,553.15,1170.3,335.15,1280.85,164.75,918.3,246.75,534.2,298.95,383.35,1208.05,181.7,249.05,54.5,4868.3,403.75,850.85,219.8,299.95,3133.8,339.35,802.55,5490.8,182.95,663.1,97.15,484.05,478.6,310.8,595.75,374.7,364.75,830.2,702.65,113.95,553.3,342.95,1458.8
306.55,74.4,1648.05,75.05,697.9,357.25,355.4,559.6,1155.05,351.35,1276.4,164.0,929.15,241.35,526.85,299.4,385.75,1201.95,181.3,248.75,54.5,4747.15,395.1,853.75,225.35,304.55,3063.05,334.2,816.8,5458.45,181.75,642.0,95.35,477.85,467.95,311.55,586.3,375.7,357.2,876.75,700.2,108.5,555.2,344.2,1424.95
306.5,71.9,1654.7,73.05,704.05,351.55,353.4,549.3,1131.65,346.75,1266.8,158.9,894.15,251.35,522.85,297.45,378.25,1179.7,181.35,245.6,55.45,4625.9,381.75,855.0,232.15,311.8,2992.6,324.2,810.1,5435.9,179.55,624.0,96.8,464.9,458.5,314.9,583.7,365.3,351.5,868.4,702.55,106.85,565.95,340.1,1415.05
301.35,71.9,1606.45,74.7,737.9,333.1,355.4,550.25,1134.1,348.1,1286.75,158.15,908.75,264.8,523.55,299.25,376.35,1195.85,183.1,243.1,55.7,4621.75,382.7,860.05,214.85,323.15,2890.75,330.05,821.0,5298.65,177.95,624.05,96.2,468.3,464.0,313.3,589.25,368.95,353.55,798.6,722.55,110.0,552.05,340.5,1413.7
306.45,72.2,1582.4,75.4,738.05,344.5,358.75,546.7,1116.65,343.5,1275.65,157.4,907.65,269.75,528.95,304.1,394.1,1194.55,182.15,243.2,54.45,4623.95,383.85,859.5,212.8,322.8,2836.15,335.7,830.6,5437.05,179.05,630.1,96.1,474.95,473.05,312.75,589.4,386.55,365.9,767.85,737.25,114.4,552.1,345.15,1444.65
306.35,72.9,1591.05,74.4,731.7,341.95,356.45,542.5,1119.05,341.35,1236.9,166.25,869.8,277.1,530.9,302.85,384.25,1193.6,183.2,236.4,54.05,4612.95,377.35,863.8,208.65,320.0,2842.55,332.3,815.2,5224.4,174.35,618.3,94.35,466.0,465.65,312.6,584.85,383.8,355.35,750.65,726.4,116.15,542.0,345.85,1414.3
305.35,81.75,1624.45,73.8,734.75,344.15,347.75,533.6,1110.25,344.6,1217.0,176.2,840.8,269.35,513.55,299.7,376.95,1161.1,179.25,227.7,55.0,4661.8,364.65,869.55,208.75,329.05,2815.05,315.6,810.4,5145.05,166.25,612.4,94.6,461.6,459.95,317.1,578.35,378.6,345.1,728.1,719.0,113.5,529.55,344.95,1414.4
304.6,77.7,1592.15,73.45,748.55,345.5,345.3,543.4,1110.85,341.55,1238.1,178.6,833.0,290.55,526.2,298.35,381.25,1178.45,176.95,227.35,55.5,4621.85,354.6,861.1,197.1,355.6,2828.15,308.95,810.3,5187.9,171.9,604.2,94.95,450.8,450.5,321.35,561.1,376.05,336.65,783.25,722.35,109.15,530.7,349.55,1402.45
305.1,76.3,1560.5,73.25,702.75,340.05,344.25,539.0,1101.5,341.7,1227.85,191.0,851.25,283.05,521.95,302.95,373.55,1171.4,179.8,232.0,55.4,4671.45,349.65,873.25,184.1,373.95,2969.1,321.25,825.95,5099.05,173.95,600.65,96.0,459.45,448.65,328.15,581.7,386.6,344.0,793.85,715.35,108.35,519.4,362.8,1444.8
